"id_trabajo","titulo","salario_usd","moneda","nivel_experiencia","tipo_contrato","localizacion","tamano_empresa","modalidad","habilidades","titulacion","anos_experiencia","industria","fecha_publicacion","fecha_limite_aplicacion","longitud_descripcion","escala_beneficios","empresa","residencia_empleado"
"AI00117","Investigador/a en Machine Learning",58213,"USD","principiante","completo","Israel","pequeña","hibrido","Azure, Linux, Kubernetes","doctorado",0,"telecomunicaciones","2025-04-13","2025-06-08",1087,5.5,"Cloud AI Solutions","Tailandia"
"AI00118","Ingeniero/a de Operaciones de Aprendizaje Automatico",82191,"EUR","intermedio","temporal","Alemania","mediana","presencial","Spark, GCP, Hadoop","grado",2,"medios","2024-08-05","2024-10-16",1906,9.5,"Quantum Computing Inc","Alemania"
"AI00119","Investigador/a en Machine Learning",207975,"AUD","ejecutivo","temporal","Australia","pequeña","presencial","SQL, Azure, Computer Vision","master",13,"telecomunicaciones","2025-02-21","2025-04-07",1475,9.9,"Future Systems","Colombia"
"AI00120","Ingeniero de Vision por Computadora",115664,"USD","avanzado","parcial","Irlanda","mediana","presencial","TensorFlow, R, Data Visualization","grado",7,"automocion","2024-03-27","2024-05-15",1449,7.8,"Smart Analytics","Irlanda"
"AI00121","Ingeniero de Software de IA",109337,"USD","avanzado","parcial","Irlanda","mediana","hibrido","Data Visualization, PyTorch, Python, Mathematics, Git","tecnico superior",9,"politica","2025-04-26","2025-05-13",901,8.1,"Predictive Systems","Irlanda"
"AI00122","Analista de Datos",115386,"USD","avanzado","parcial","Finlandia","mediana","remoto","MLOps, Statistics, Hadoop, SQL","tecnico superior",7,"energia","2024-09-02","2024-11-03",2387,6.7,"Smart Analytics","Finlandia"
"AI00123","Ingeniero/a de Sistemas Autonomos",64431,"GBP","principiante","completo","Reino Unido","grande","hibrido","Git, Deep Learning, Python, Statistics, TensorFlow","grado",1,"automocion","2025-01-25","2025-02-25",825,9.0,"DeepTech Ventures","Reino Unido"
"AI00124","Ingeniero de Datos",108088,"USD","avanzado","autonomo","Estados Unidos","pequeña","remoto","Tableau, Python, Docker, Azure","grado",9,"consultoria","2024-10-07","2024-12-15",1769,8.0,"Smart Analytics","Estados Unidos"
"AI00125","Ingeniero/a de Operaciones de Aprendizaje Automatico",228314,"GBP","ejecutivo","completo","Reino Unido","grande","hibrido","Java, Hadoop, SQL, Statistics, TensorFlow","master",16,"telecomunicaciones","2024-10-18","2024-12-04",1005,6.5,"Cognitive Computing","Reino Unido"
"AI00126","Cientifico de Datos",153260,"AUD","avanzado","temporal","Australia","grande","presencial","MLOps, Java, NLP","master",9,"educacion","2025-04-02","2025-05-04",1768,9.7,"DataVision Ltd","Australia"
"AI00127","Cientifico de Datos",63667,"USD","intermedio","temporal","Israel","pequeña","remoto","R, Data Visualization, SQL, NLP","doctorado",4,"energia","2025-03-20","2025-05-12",1336,7.9,"Algorithmic Solutions","Noruega"
"AI00128","Cientifico Investigador",31185,"USD","intermedio","autonomo","China","pequeña","remoto","AWS, GCP, NLP, SQL, Statistics","tecnico superior",3,"salud","2025-03-11","2025-04-07",1510,9.2,"Neural Networks Co","Colombia"
"AI00129","Ingeniero de Aprendizaje Automatico",132167,"EUR","avanzado","parcial","Alemania","mediana","hibrido","MLOps, Docker, Linux, Computer Vision","grado",9,"educacion","2024-08-04","2024-10-12",1110,6.2,"Quantum Computing Inc","Alemania"
"AI00130","Investigador de IA",223349,"JPY","ejecutivo","autonomo","Japon","grande","remoto","PyTorch, Mathematics, TensorFlow","grado",11,"videojuegos","2024-07-31","2024-09-27",1489,5.9,"Smart Analytics","Japon"
"AI00131","Arquitecto de IA",26957,"USD","principiante","temporal","India","mediana","remoto","Azure, Computer Vision, Statistics","grado",1,"transporte","2025-03-23","2025-04-17",2335,9.5,"DataVision Ltd","India"
"AI00132","Ingeniero de Software de IA",93564,"USD","intermedio","temporal","Suecia","pequeña","presencial","PyTorch, Docker, Data Visualization, Scala, Computer Vision","tecnico superior",2,"transporte","2025-03-25","2025-04-13",515,9.7,"Advanced Robotics","Suecia"
"AI00133","Ingeniero de Vision por Computadora",113846,"EUR","avanzado","parcial","Francia","pequeña","remoto","SQL, Git, R, Hadoop, Docker","tecnico superior",6,"energia","2024-09-02","2024-10-30",2447,7.8,"DataVision Ltd","Francia"
"AI00134","Especialista en IA",147580,"EUR","ejecutivo","autonomo","Francia","mediana","presencial","Linux, Deep Learning, Hadoop, Kubernetes, Docker","doctorado",17,"telecomunicaciones","2024-11-13","2025-01-10",2416,5.9,"Cloud AI Solutions","Francia"
"AI00135","Ingeniero de Datos",50514,"CAD","principiante","parcial","Canada","mediana","remoto","SQL, PyTorch, Tableau, NLP","doctorado",1,"automocion","2024-08-04","2024-08-28",2384,9.0,"Cognitive Computing","Filipinas"
"AI00136","Gerente de Producto de IA",94158,"EUR","intermedio","autonomo","Alemania","mediana","remoto","PyTorch, R, Scala","master",2,"educacion","2024-09-01","2024-10-10",867,5.5,"Future Systems","Vietnam"
"AI00137","Cientifico/a de Datos Principal",161009,"EUR","ejecutivo","autonomo","Paises Bajos","mediana","hibrido","Kubernetes, AWS, GCP","tecnico superior",19,"transporte","2024-02-17","2024-03-17",1247,7.1,"Cognitive Computing","Países Bajos"
"AI00138","Analista de Datos",91911,"USD","ejecutivo","completo","India","grande","remoto","PyTorch, SQL, Azure, Docker","tecnico superior",15,"tecnologia","2024-06-15","2024-08-15",2149,5.9,"Cloud AI Solutions","India"
"AI00139","Especialista en IA",248071,"EUR","ejecutivo","autonomo","Alemania","mediana","hibrido","Kubernetes, R, GCP","grado",15,"consultoria","2025-04-13","2025-04-29",616,7.6,"Future Systems","Republica Checa"
"AI00140","Ingeniero/a de Sistemas Autonomos",150204,"EUR","avanzado","parcial","Alemania","mediana","hibrido","Docker, Linux, Kubernetes, Data Visualization","grado",9,"transporte","2025-03-18","2025-04-12",1478,6.3,"Neural Networks Co","Alemania"
"AI00141","Gerente de Producto de IA",181517,"EUR","avanzado","temporal","Paises Bajos","grande","hibrido","SQL, Kubernetes, NLP, MLOps","doctorado",9,"politica","2024-08-13","2024-09-05",981,8.9,"TechCorp Inc","Países Bajos"
"AI00142","Analista de Datos",64573,"EUR","principiante","parcial","Francia","grande","remoto","Kubernetes, GCP, Mathematics, Python","master",1,"politica","2024-07-19","2024-09-30",1495,9.2,"AI Innovations","Francia"
"AI00143","Ingeniero/a de Operaciones de Aprendizaje Automatico",89332,"USD","intermedio","temporal","Estados Unidos","pequeña","remoto","Python, TensorFlow, Deep Learning, Docker, PyTorch","grado",4,"finanzas","2024-08-20","2024-10-23",2011,6.0,"Predictive Systems","Estados Unidos"
"AI00144","Ingeniero de Aprendizaje Automatico",118239,"USD","avanzado","autonomo","Suecia","pequeña","hibrido","AWS, Hadoop, PyTorch, Statistics, Azure","doctorado",9,"energia","2024-08-03","2024-09-22",576,8.1,"Future Systems","Indonesia"
"AI00145","Especialista en IA",103715,"JPY","intermedio","completo","Japon","pequeña","hibrido","Python, Azure, Statistics","grado",4,"automocion","2024-12-11","2025-01-20",2224,9.3,"Neural Networks Co","Japon"
"AI00146","Consultor de IA",151680,"AUD","ejecutivo","autonomo","Australia","pequeña","remoto","Computer Vision, AWS, Kubernetes","tecnico superior",14,"manufactura","2024-06-20","2024-07-31",2439,6.9,"Cognitive Computing","Australia"
"AI00147","Analista de Datos",142589,"EUR","avanzado","completo","Paises Bajos","grande","presencial","Docker, Tableau, Kubernetes, Data Visualization, GCP","master",8,"politica","2024-10-25","2024-11-11",2431,6.0,"Predictive Systems","Países Bajos"
"AI00148","Cientifico Investigador",63062,"USD","principiante","parcial","Suecia","grande","hibrido","PyTorch, R, Mathematics, Kubernetes","tecnico superior",1,"inmobiliaria","2024-09-05","2024-10-18",1558,6.7,"Smart Analytics","Suecia"
"AI00149","Ingeniero de Datos",80691,"JPY","principiante","temporal","Japon","grande","remoto","Deep Learning, Computer Vision, PyTorch, Statistics, Spark","master",1,"minorista","2024-12-21","2025-01-04",624,8.1,"DataVision Ltd","Japon"
"AI00150","Analista de Datos",171580,"JPY","avanzado","parcial","Japon","grande","remoto","SQL, Spark, MLOps","doctorado",7,"manufactura","2024-10-14","2024-12-09",1931,6.7,"Predictive Systems","Kenia"
"AI00151","Ingeniero/a de Sistemas Autonomos",58331,"USD","avanzado","parcial","China","mediana","presencial","Hadoop, Java, NLP, Mathematics, Python","master",5,"transporte","2024-11-23","2025-01-24",2002,6.1,"Cognitive Computing","Chile"
"AI00152","Director/a de Inteligencia Artificial",85620,"CAD","intermedio","completo","Canada","grande","remoto","TensorFlow, GCP, MLOps, NLP","tecnico superior",4,"salud","2025-01-22","2025-02-23",848,5.8,"Quantum Computing Inc","Canada"
"AI00153","Consultor de IA",220871,"EUR","ejecutivo","completo","Austria","mediana","presencial","Linux, Tableau, Spark, Scala","tecnico superior",14,"automocion","2024-06-28","2024-07-31",821,5.2,"DeepTech Ventures","Austria"
"AI00154","Ingeniero/a de Operaciones de Aprendizaje Automatico",93007,"EUR","intermedio","temporal","Francia","mediana","hibrido","Docker, SQL, MLOps, GCP, Hadoop","grado",4,"energia","2024-06-05","2024-07-23",1595,6.4,"Cognitive Computing","Francia"
"AI00155","Especialista en IA",191783,"SGD","ejecutivo","completo","Singapur","pequeña","remoto","Java, GCP, PyTorch","doctorado",14,"salud","2024-10-04","2024-10-27",2352,5.6,"Advanced Robotics","Singapur"
"AI00156","Director/a de Inteligencia Artificial",83683,"USD","intermedio","autonomo","Israel","pequeña","hibrido","Mathematics, Computer Vision, MLOps, Git, Deep Learning","grado",3,"educacion","2024-05-15","2024-06-07",818,5.3,"Smart Analytics","Republica Checa"
"AI00157","Cientifico Investigador",107869,"USD","avanzado","autonomo","Irlanda","pequeña","hibrido","SQL, Linux, GCP","tecnico superior",8,"finanzas","2024-02-17","2024-04-01",2148,7.3,"Predictive Systems","Irlanda"
"AI00158","Ingeniero/a de Sistemas Autonomos",73528,"USD","intermedio","parcial","Suecia","pequeña","presencial","NLP, R, Git, MLOps","tecnico superior",2,"finanzas","2024-03-01","2024-05-05",557,8.0,"Algorithmic Solutions","Polonia"
"AI00159","Ingeniero de Procesamiento de Lenguaje Natural",47642,"USD","intermedio","autonomo","China","grande","remoto","Python, TensorFlow, NLP","doctorado",3,"telecomunicaciones","2024-11-22","2025-01-13",2171,8.0,"DeepTech Ventures","Suecia"
"AI00160","Ingeniero de Software de IA",179937,"EUR","avanzado","parcial","Paises Bajos","grande","hibrido","Python, TensorFlow, NLP, Kubernetes","tecnico superior",6,"inmobiliaria","2024-06-01","2024-07-29",774,8.1,"Machine Intelligence Group","Países Bajos"
"AI00161","Ingeniero de Datos",157066,"CHF","intermedio","parcial","Suiza","grande","presencial","GCP, Docker, NLP, Data Visualization","doctorado",2,"transporte","2024-05-01","2024-05-26",887,9.0,"Neural Networks Co","Suecia"
"AI00162","Cientifico de Datos",57299,"USD","principiante","temporal","Israel","mediana","presencial","PyTorch, Spark, TensorFlow","grado",1,"minorista","2024-01-17","2024-02-19",794,7.8,"DataVision Ltd","Israel"
"AI00163","Ingeniero de Datos",176844,"CAD","ejecutivo","autonomo","Canada","grande","hibrido","Linux, Scala, Tableau","doctorado",10,"telecomunicaciones","2024-06-08","2024-07-19",577,5.4,"Digital Transformation LLC","Francia"
"AI00164","Investigador de IA",64892,"CAD","principiante","temporal","Canada","mediana","hibrido","Kubernetes, Scala, Azure, Computer Vision","tecnico superior",1,"transporte","2024-11-05","2025-01-03",1645,5.7,"Algorithmic Solutions","Canada"
"AI00165","Especialista en IA",63024,"EUR","principiante","temporal","Austria","grande","presencial","Git, Statistics, Data Visualization","grado",1,"videojuegos","2024-04-04","2024-05-05",1745,9.2,"Algorithmic Solutions","Austria"
"AI00166","Cientifico/a de Datos Principal",136695,"CHF","intermedio","autonomo","Suiza","pequeña","hibrido","Linux, GCP, Tableau, Java","grado",2,"videojuegos","2024-12-10","2024-12-27",1424,5.9,"Algorithmic Solutions","Suiza"
"AI00167","Cientifico de Datos",69744,"USD","principiante","parcial","Corea del Sur","grande","hibrido","Python, Docker, Tableau","tecnico superior",1,"telecomunicaciones","2024-12-30","2025-01-22",1077,8.4,"Autonomous Tech","Corea del Sur"
"AI00168","Especialista en IA",135137,"EUR","ejecutivo","autonomo","Austria","mediana","presencial","Kubernetes, GCP, Data Visualization","doctorado",18,"finanzas","2024-04-06","2024-05-17",1590,5.4,"TechCorp Inc","Austria"
"AI00169","Ingeniero de Vision por Computadora",143037,"USD","ejecutivo","autonomo","Suecia","pequeña","presencial","Data Visualization, Linux, Azure, Java","doctorado",13,"manufactura","2024-05-24","2024-07-07",775,9.5,"Autonomous Tech","Suecia"
"AI00170","Ingeniero de Aprendizaje Automatico",113068,"GBP","avanzado","completo","Reino Unido","mediana","remoto","Docker, Scala, Java, Data Visualization, Kubernetes","master",9,"videojuegos","2024-06-10","2024-07-05",1805,6.6,"Machine Intelligence Group","Reino Unido"
"AI00171","Ingeniero de Software de IA",113917,"GBP","avanzado","parcial","Reino Unido","pequeña","presencial","SQL, Kubernetes, GCP","master",9,"politica","2024-10-07","2024-10-26",1720,7.3,"Future Systems","Rusia"
"AI00172","Director/a de Inteligencia Artificial",80311,"USD","ejecutivo","parcial","India","mediana","hibrido","Git, GCP, Computer Vision, Kubernetes, Docker","grado",13,"finanzas","2025-01-17","2025-03-11",1052,5.0,"Smart Analytics","India"
"AI00173","Ingeniero/a de Sistemas Autonomos",160261,"EUR","avanzado","temporal","Alemania","grande","hibrido","AWS, Linux, Scala, GCP, Python","tecnico superior",6,"educacion","2024-02-26","2024-04-16",748,9.9,"Smart Analytics","Alemania"
"AI00174","Cientifico Investigador",152241,"CHF","avanzado","autonomo","Suiza","pequeña","hibrido","Kubernetes, SQL, Git, PyTorch, Computer Vision","grado",8,"videojuegos","2024-04-05","2024-06-05",1807,5.9,"AI Innovations","Suiza"
"AI00175","Cientifico Investigador",74172,"USD","intermedio","temporal","Israel","mediana","remoto","Statistics, Kubernetes, GCP, Spark","doctorado",2,"politica","2024-01-24","2024-03-22",1780,7.5,"Algorithmic Solutions","Israel"
"AI00176","Ingeniero de Vision por Computadora",105632,"USD","intermedio","autonomo","Finlandia","grande","remoto","AWS, R, MLOps","grado",3,"politica","2025-01-03","2025-01-30",2376,9.4,"Machine Intelligence Group","Noruega"
"AI00177","Cientifico/a de Datos Principal",89515,"SGD","intermedio","temporal","Singapur","grande","remoto","PyTorch, NLP, Computer Vision","tecnico superior",4,"videojuegos","2025-01-17","2025-03-29",2328,7.4,"DataVision Ltd","Sudafrica"
"AI00178","Ingeniero de Software de IA",102319,"USD","intermedio","autonomo","Dinamarca","mediana","hibrido","Deep Learning, Mathematics, Data Visualization, NLP","tecnico superior",4,"energia","2024-07-14","2024-08-01",1939,6.2,"Cognitive Computing","Colombia"
"AI00179","Ingeniero de Software de IA",110536,"USD","intermedio","temporal","Dinamarca","mediana","hibrido","SQL, Spark, Mathematics, Linux, TensorFlow","tecnico superior",2,"inmobiliaria","2024-05-01","2024-06-22",1559,5.4,"DeepTech Ventures","Francia"
"AI00180","Ingeniero de Procesamiento de Lenguaje Natural",176372,"USD","avanzado","autonomo","Dinamarca","pequeña","presencial","SQL, AWS, Computer Vision","grado",5,"tecnologia","2024-05-02","2024-07-05",729,8.0,"AI Innovations","Dinamarca"
"AI00181","Ingeniero de Software de IA",58111,"EUR","principiante","completo","Austria","pequeña","remoto","Docker, Linux, Java","grado",0,"finanzas","2024-01-20","2024-02-17",889,5.6,"Digital Transformation LLC","Austria"
"AI00182","Gerente de Producto de IA",39802,"USD","avanzado","parcial","India","mediana","remoto","Git, Hadoop, Linux","tecnico superior",8,"consultoria","2024-02-05","2024-03-06",2046,8.3,"Digital Transformation LLC","España"
"AI00183","Director/a de Inteligencia Artificial",147385,"EUR","avanzado","autonomo","Francia","grande","hibrido","Java, Statistics, AWS, Scala","master",9,"consultoria","2024-03-08","2024-03-25",1576,8.6,"Cloud AI Solutions","Dinamarca"
"AI00184","Cientifico Investigador",118122,"USD","principiante","completo","Dinamarca","grande","presencial","Git, Scala, MLOps, Docker, Hadoop","tecnico superior",0,"automocion","2024-07-20","2024-09-06",2018,9.3,"Cloud AI Solutions","Dinamarca"
"AI00185","Arquitecto de IA",75225,"AUD","principiante","completo","Australia","grande","remoto","Deep Learning, MLOps, Linux","master",0,"inmobiliaria","2024-10-10","2024-11-26",2399,7.5,"Machine Intelligence Group","Rusia"
"AI00186","Investigador de IA",48325,"CAD","principiante","autonomo","Canada","mediana","remoto","Spark, TensorFlow, Hadoop","tecnico superior",0,"manufactura","2025-03-26","2025-06-07",1523,6.2,"Algorithmic Solutions","Canada"
"AI00187","Cientifico de Datos",64973,"USD","principiante","temporal","Suecia","grande","presencial","Git, Spark, NLP, MLOps","master",0,"energia","2024-03-08","2024-04-24",1016,6.4,"AI Innovations","Suecia"
"AI00188","Ingeniero de Vision por Computadora",78182,"AUD","intermedio","parcial","Australia","mediana","hibrido","Hadoop, Docker, Computer Vision, Linux","tecnico superior",4,"minorista","2024-03-22","2024-05-22",1582,7.9,"Cloud AI Solutions","Australia"
"AI00189","Analista de Datos",357875,"USD","ejecutivo","parcial","Noruega","grande","hibrido","Git, AWS, Linux, Tableau, Java","tecnico superior",10,"minorista","2024-01-19","2024-02-27",1044,8.0,"Advanced Robotics","Noruega"
"AI00190","Ingeniero de Software de IA",61953,"USD","avanzado","completo","India","grande","hibrido","AWS, NLP, Tableau, SQL, PyTorch","tecnico superior",8,"finanzas","2024-08-20","2024-10-14",1469,6.3,"Advanced Robotics","India"
