"id_trabajo","titulo_id","empresa_id","salario_usd","moneda","nivel_experiencia","tipo_contrato","modalidad","anos_experiencia","industria_id","fecha_publicacion","fecha_limite_aplicacion","longitud_descripcion","escala_beneficios","residencia_empleado"
"AI00209",11,1,219875.0,"USD","ejecutivo","parcial","hibrido",15,2,"2024-09-12","2024-11-15",1609,8.4,"Suecia"
"AI00210",5,6,93342.0,"USD","ejecutivo","temporal","remoto",11,1,"2025-02-15","2025-04-02",1345,7.2,"China"
"AI00211",1,5,99132.0,"EUR","intermedio","autonomo","hibrido",3,7,"2024-05-17","2024-06-15",2121,9.7,"Países Bajos"
"AI00212",16,14,148775.0,"SGD","avanzado","temporal","presencial",5,12,"2024-01-07","2024-01-26",1222,6.3,"Francia"
"AI00213",1,12,63090.0,"USD","principiante","temporal","remoto",0,14,"2024-01-25","2024-03-18",1913,5.4,"Dinamarca"
"AI00214",5,3,39782.0,"USD","principiante","temporal","presencial",1,1,"2024-10-30","2025-01-04",2183,8.9,"China"
"AI00215",14,5,240915.0,"CAD","ejecutivo","parcial","presencial",14,11,"2024-02-23","2024-04-17",1222,7.3,"Canada"
"AI00216",5,13,69061.0,"SGD","intermedio","autonomo","remoto",4,12,"2024-12-17","2025-02-01",1319,6.9,"Francia"
"AI00217",7,15,146403.0,"EUR","avanzado","parcial","remoto",5,5,"2024-01-04","2024-02-07",1031,8.4,"Países Bajos"
"AI00218",6,10,56884.0,"USD","principiante","temporal","remoto",1,7,"2024-08-08","2024-08-24",532,9.1,"Finlandia"
"AI00219",6,3,172277.0,"CHF","avanzado","parcial","presencial",9,4,"2024-08-09","2024-08-26",1725,9.7,"Suiza"
"AI00220",3,16,254054.0,"EUR","ejecutivo","temporal","remoto",17,10,"2024-09-26","2024-11-08",1518,9.8,"Austria"
"AI00221",11,7,97442.0,"EUR","avanzado","completo","hibrido",5,14,"2024-07-07","2024-08-01",1164,5.5,"Alemania"
"AI00222",19,10,84037.0,"USD","ejecutivo","parcial","hibrido",19,14,"2024-01-24","2024-02-12",2292,6.0,"China"
"AI00223",9,16,104614.0,"EUR","intermedio","temporal","hibrido",4,8,"2024-10-10","2024-12-09",1895,7.9,"Países Bajos"
"AI00224",1,11,103566.0,"USD","avanzado","temporal","remoto",7,15,"2024-01-09","2024-03-04",1777,8.0,"Finlandia"
"AI00225",18,2,69417.0,"USD","principiante","temporal","hibrido",0,11,"2024-04-22","2024-05-12",1887,9.4,"Canada"
"AI00226",10,10,27748.0,"USD","principiante","completo","remoto",0,2,"2024-12-09","2025-02-03",1984,5.8,"Israel"
"AI00227",19,4,245370.0,"USD","ejecutivo","autonomo","remoto",14,12,"2024-03-17","2024-04-03",2030,8.4,"Suecia"
"AI00228",12,2,86794.0,"JPY","intermedio","autonomo","hibrido",4,3,"2025-02-25","2025-04-25",1875,8.2,"Japon"
"AI00229",4,4,58554.0,"USD","principiante","completo","presencial",1,9,"2024-11-20","2024-12-22",2448,9.3,"Irlanda"
"AI00230",15,4,152077.0,"GBP","avanzado","completo","hibrido",6,2,"2024-01-30","2024-03-20",2336,9.6,"Canada"
"AI00231",1,3,152349.0,"JPY","ejecutivo","completo","hibrido",10,9,"2024-08-04","2024-09-30",1703,5.5,"Japon"
"AI00232",8,11,155935.0,"USD","ejecutivo","autonomo","hibrido",17,14,"2025-03-25","2025-04-27",661,8.8,"Ghana"
"AI00233",8,5,299354.0,"CHF","ejecutivo","autonomo","remoto",14,14,"2024-06-16","2024-07-31",572,6.8,"Suiza"
"AI00234",18,4,112130.0,"JPY","avanzado","completo","remoto",5,11,"2024-03-14","2024-05-14",2021,9.4,"Japon"
"AI00235",10,2,299005.0,"GBP","ejecutivo","temporal","remoto",16,1,"2024-06-17","2024-08-17",687,9.5,"Reino Unido"
"AI00236",10,7,57697.0,"JPY","principiante","autonomo","remoto",1,11,"2024-03-23","2024-05-01",1370,9.7,"Japon"
"AI00237",8,11,140199.0,"SGD","ejecutivo","completo","presencial",18,15,"2025-03-26","2025-04-22",568,6.7,"Singapur"
"AI00238",4,13,107028.0,"USD","ejecutivo","temporal","hibrido",11,10,"2024-10-29","2025-01-01",1172,5.8,"Ghana"
"AI00239",16,13,48978.0,"USD","principiante","autonomo","hibrido",1,5,"2024-02-21","2024-04-21",647,7.3,"Suiza"
"AI00240",9,7,101366.0,"EUR","intermedio","autonomo","remoto",3,15,"2025-01-04","2025-01-20",1292,6.7,"Francia"
"AI00241",20,14,79125.0,"EUR","intermedio","temporal","remoto",4,13,"2024-03-05","2024-05-14",510,7.8,"Países Bajos"
"AI00242",7,2,51110.0,"USD","avanzado","autonomo","hibrido",6,2,"2024-03-22","2024-05-06",1861,9.8,"China"
"AI00243",1,1,96374.0,"EUR","intermedio","parcial","presencial",3,14,"2024-05-08","2024-06-08",744,8.8,"Alemania"
"AI00244",18,5,92286.0,"SGD","principiante","parcial","remoto",0,11,"2025-02-04","2025-04-05",830,8.3,"Singapur"
"AI00245",1,15,102456.0,"USD","avanzado","autonomo","remoto",7,10,"2024-08-31","2024-11-12",552,6.9,"Suecia"
"AI00246",13,7,138420.0,"USD","ejecutivo","temporal","hibrido",17,1,"2024-02-13","2024-03-21",1582,5.3,"Suecia"
"AI00247",12,5,203654.0,"CAD","ejecutivo","parcial","remoto",12,14,"2024-01-19","2024-03-23",1049,8.1,"Canada"
"AI00248",5,12,121706.0,"EUR","avanzado","completo","hibrido",8,12,"2024-12-31","2025-02-23",2066,9.1,"Austria"
"AI00249",12,14,112939.0,"SGD","avanzado","temporal","presencial",9,6,"2024-10-30","2024-11-21",2008,10.0,"Países Bajos"
"AI00250",12,6,223145.0,"EUR","ejecutivo","temporal","hibrido",19,11,"2024-01-02","2024-01-26",2356,7.1,"Brasil"
"AI00251",3,12,198959.0,"AUD","ejecutivo","completo","presencial",11,8,"2025-03-11","2025-04-04",1821,7.1,"Australia"
"AI00252",7,9,249841.0,"USD","ejecutivo","temporal","remoto",14,9,"2024-01-08","2024-01-29",2130,7.0,"Estados Unidos"
"AI00253",14,6,81300.0,"CHF","principiante","temporal","presencial",0,11,"2024-04-26","2024-06-02",1225,9.0,"Suiza"
"AI00254",7,1,89201.0,"USD","ejecutivo","temporal","presencial",16,5,"2025-02-15","2025-03-15",1146,5.7,"Colombia"
"AI00255",5,3,123827.0,"CHF","intermedio","temporal","presencial",4,8,"2025-01-14","2025-03-11",543,8.3,"Suiza"
"AI00256",10,12,321014.0,"USD","ejecutivo","autonomo","remoto",16,3,"2024-04-02","2024-06-13",1990,5.3,"Dinamarca"
"AI00257",13,12,195690.0,"USD","ejecutivo","parcial","remoto",11,10,"2024-01-15","2024-03-12",1481,6.2,"Irlanda"
"AI00258",12,6,88109.0,"SGD","intermedio","autonomo","remoto",2,7,"2025-03-24","2025-06-01",2164,9.9,"Corea del Sur"
"AI00259",8,14,93310.0,"EUR","avanzado","parcial","presencial",8,14,"2024-08-24","2024-10-22",1732,5.5,"Alemania"
"AI00260",8,10,180162.0,"EUR","ejecutivo","autonomo","remoto",12,4,"2024-03-06","2024-04-29",2049,9.7,"Países Bajos"
"AI00261",8,3,324764.0,"CHF","ejecutivo","parcial","presencial",14,15,"2024-08-05","2024-10-03",1915,8.2,"Suiza"
"AI00262",6,7,57105.0,"SGD","principiante","completo","presencial",1,8,"2024-05-26","2024-08-01",2453,6.9,"India"
"AI00263",17,16,131121.0,"USD","ejecutivo","parcial","remoto",11,10,"2024-10-02","2024-12-04",1707,7.3,"Sudafrica"
"AI00264",19,4,87993.0,"USD","avanzado","autonomo","hibrido",6,12,"2024-11-10","2025-01-04",1598,9.4,"Países Bajos"
"AI00265",16,12,77654.0,"EUR","principiante","temporal","hibrido",1,14,"2024-10-11","2024-12-03",1681,7.7,"Austria"
"AI00266",7,12,47769.0,"AUD","principiante","parcial","hibrido",1,1,"2024-02-24","2024-04-01",2173,5.2,"Australia"
"AI00267",19,11,112750.0,"GBP","avanzado","parcial","remoto",8,12,"2024-04-14","2024-05-15",529,5.5,"Reino Unido"
"AI00268",14,7,63413.0,"USD","principiante","parcial","presencial",0,5,"2024-06-11","2024-08-09",2014,7.5,"Dinamarca"
"AI00269",5,1,96518.0,"EUR","avanzado","completo","presencial",5,2,"2024-02-20","2024-04-23",702,8.4,"Noruega"
"AI00270",20,14,136768.0,"USD","intermedio","parcial","hibrido",4,9,"2025-03-08","2025-04-01",2160,9.5,"Noruega"
"AI00271",17,15,143660.0,"CAD","avanzado","autonomo","remoto",8,10,"2024-01-22","2024-03-07",1728,6.7,"Canada"
"AI00272",3,1,122612.0,"SGD","avanzado","completo","hibrido",9,13,"2024-10-26","2024-11-12",1794,5.8,"Singapur"
"AI00273",9,4,224629.0,"AUD","ejecutivo","autonomo","remoto",15,9,"2024-07-14","2024-07-31",2418,9.6,"Australia"
"AI00274",4,5,110517.0,"EUR","avanzado","completo","hibrido",7,15,"2024-10-17","2024-11-27",2208,8.2,"Francia"
"AI00275",5,13,78533.0,"SGD","principiante","temporal","remoto",0,7,"2024-10-22","2024-12-24",1972,5.7,"Singapur"
"AI00276",2,8,282152.0,"CHF","ejecutivo","temporal","hibrido",15,11,"2024-03-23","2024-06-03",678,7.0,"Reino Unido"
"AI00277",1,4,240352.0,"CHF","ejecutivo","temporal","hibrido",18,2,"2024-06-24","2024-08-02",886,6.8,"Suiza"
"AI00278",4,7,87353.0,"CHF","principiante","autonomo","hibrido",0,4,"2025-03-17","2025-04-01",2072,7.5,"Suiza"
"AI00279",17,4,201368.0,"EUR","ejecutivo","autonomo","remoto",10,1,"2024-02-16","2024-03-15",2032,6.4,"Austria"
"AI00280",6,2,102371.0,"USD","intermedio","completo","hibrido",3,8,"2024-12-29","2025-02-22",2442,6.5,"Suecia"
"AI00281",7,4,160729.0,"USD","intermedio","completo","hibrido",3,7,"2024-03-22","2024-04-12",660,7.8,"Dinamarca"
"AI00282",16,4,127341.0,"USD","avanzado","temporal","presencial",8,15,"2025-01-07","2025-01-28",1241,6.4,"Finlandia"
"AI00283",10,5,132125.0,"EUR","avanzado","completo","hibrido",6,15,"2024-06-13","2024-08-11",1042,7.0,"Países Bajos"
"AI00284",1,16,106892.0,"CAD","intermedio","parcial","remoto",2,5,"2025-01-18","2025-03-19",2323,5.5,"Canada"
"AI00285",11,8,101740.0,"EUR","intermedio","temporal","remoto",3,3,"2024-08-22","2024-09-18",1429,8.8,"Alemania"
"AI00286",11,13,48965.0,"USD","intermedio","parcial","presencial",2,2,"2024-11-01","2024-12-26",1541,5.9,"China"
"AI00287",18,9,53173.0,"USD","principiante","autonomo","hibrido",0,8,"2024-02-09","2024-04-20",1299,8.3,"Suecia"
"AI00288",4,7,201645.0,"EUR","ejecutivo","parcial","remoto",17,12,"2024-12-11","2025-01-11",1871,9.2,"Países Bajos"
"AI00289",5,12,47718.0,"USD","intermedio","completo","remoto",3,14,"2025-01-03","2025-02-09",649,6.2,"China"
"AI00290",14,10,358613.0,"USD","ejecutivo","autonomo","presencial",16,8,"2024-08-06","2024-09-17",1555,9.6,"Noruega"
"AI00291",10,16,96280.0,"USD","principiante","autonomo","hibrido",0,4,"2024-10-13","2024-12-15",2353,6.2,"Estados Unidos"
"AI00292",13,15,87032.0,"USD","avanzado","parcial","hibrido",7,15,"2024-11-13","2025-01-02",1397,5.5,"Países Bajos"
"AI00293",14,9,112059.0,"JPY","avanzado","completo","hibrido",9,10,"2024-06-21","2024-08-23",1799,7.3,"Japon"
"AI00294",15,8,115102.0,"EUR","avanzado","completo","remoto",7,2,"2024-05-10","2024-07-19",2334,9.2,"Austria"
"AI00295",15,2,271779.0,"USD","ejecutivo","temporal","hibrido",11,2,"2025-02-06","2025-03-23",1247,9.0,"Irlanda"
"AI00296",20,6,66364.0,"CAD","intermedio","parcial","hibrido",3,5,"2024-08-18","2024-09-01",1891,6.6,"Colombia"
"AI00297",8,1,131466.0,"USD","intermedio","parcial","hibrido",2,2,"2024-01-02","2024-01-25",1013,7.9,"Noruega"
"AI00298",2,8,42235.0,"USD","principiante","completo","remoto",1,7,"2024-04-19","2024-06-27",2078,6.4,"Ghana"
"AI00299",8,3,55844.0,"EUR","principiante","autonomo","hibrido",1,1,"2024-05-04","2024-07-10",976,7.9,"Estonia"
"AI00300",11,13,75499.0,"USD","principiante","completo","presencial",1,10,"2024-10-02","2024-10-27",2054,9.6,"Suecia"
"AI00301",14,1,84962.0,"SGD","principiante","temporal","hibrido",1,3,"2024-05-15","2024-06-29",1804,6.2,"Israel"
"AI00302",16,9,144336.0,"CHF","intermedio","temporal","presencial",3,5,"2025-02-06","2025-03-30",1336,7.8,"Suiza"
"AI00303",6,7,52300.0,"USD","avanzado","parcial","remoto",8,6,"2024-03-10","2024-04-19",800,9.1,"China"
"AI00304",3,2,157426.0,"EUR","ejecutivo","parcial","remoto",13,15,"2025-04-07","2025-05-16",1741,6.2,"Turquia"
"AI00305",8,10,174692.0,"USD","ejecutivo","temporal","remoto",12,2,"2025-04-20","2025-06-27",731,7.9,"Portugal"
"AI00306",19,3,142293.0,"USD","intermedio","parcial","hibrido",2,11,"2025-04-05","2025-06-01",1398,7.1,"Suecia"
"AI00307",14,5,109818.0,"USD","avanzado","autonomo","presencial",9,6,"2024-01-04","2024-02-02",2344,5.0,"Corea del Sur"
"AI00308",20,6,69642.0,"USD","principiante","completo","presencial",0,2,"2024-01-19","2024-03-31",583,7.9,"Noruega"
"AI00309",9,5,70652.0,"EUR","intermedio","autonomo","hibrido",2,13,"2024-10-30","2024-12-30",1086,9.1,"Países Bajos"
"AI00310",16,9,242235.0,"GBP","ejecutivo","autonomo","remoto",12,10,"2024-12-18","2025-03-01",2038,6.0,"Reino Unido"
"AI00311",14,9,211982.0,"SGD","ejecutivo","completo","hibrido",19,15,"2024-01-12","2024-02-18",1352,6.8,"Singapur"
"AI00312",9,9,88077.0,"EUR","principiante","autonomo","remoto",1,1,"2024-02-20","2024-04-18",986,8.2,"Alemania"
"AI00313",5,6,107261.0,"EUR","intermedio","temporal","hibrido",3,15,"2024-10-19","2024-11-04",1617,9.7,"Alemania"
"AI00314",4,10,284132.0,"USD","ejecutivo","completo","presencial",10,7,"2025-04-24","2025-07-06",1832,5.1,"Estados Unidos"
"AI00315",12,4,105482.0,"USD","avanzado","temporal","remoto",5,6,"2025-02-13","2025-04-25",1845,5.9,"Corea del Sur"
"AI00316",14,7,161728.0,"GBP","ejecutivo","autonomo","hibrido",15,3,"2025-03-03","2025-04-19",1932,8.6,"Reino Unido"
"AI00317",3,9,131352.0,"USD","avanzado","parcial","presencial",9,14,"2024-11-02","2024-12-13",1802,5.8,"Suecia"
"AI00318",16,4,161727.0,"EUR","avanzado","completo","remoto",6,4,"2025-01-26","2025-04-04",1940,5.9,"Finlandia"
"AI00319",16,9,151527.0,"USD","avanzado","autonomo","presencial",7,14,"2024-07-18","2024-09-02",845,7.1,"Rumania"
"AI00320",11,1,112476.0,"USD","avanzado","completo","hibrido",6,6,"2024-04-20","2024-05-10",2413,8.7,"Israel"
"AI00321",13,4,72913.0,"CAD","intermedio","completo","presencial",3,8,"2025-04-01","2025-05-31",941,7.0,"Canada"
"AI00322",16,15,68734.0,"CAD","principiante","completo","remoto",1,3,"2024-08-28","2024-10-24",805,8.5,"Malasia"
"AI00323",19,3,179564.0,"EUR","ejecutivo","autonomo","hibrido",11,7,"2024-01-24","2024-03-17",654,9.1,"Países Bajos"
"AI00324",1,8,71265.0,"GBP","principiante","parcial","presencial",1,2,"2024-03-27","2024-05-12",2172,9.5,"Reino Unido"
"AI00325",8,7,143064.0,"USD","avanzado","autonomo","remoto",8,8,"2024-02-26","2024-04-13",1887,7.2,"Dinamarca"
"AI00326",8,5,196042.0,"EUR","ejecutivo","temporal","presencial",14,6,"2025-02-14","2025-03-20",911,7.3,"Italia"
"AI00327",3,16,101946.0,"USD","avanzado","autonomo","presencial",7,3,"2025-02-14","2025-04-20",1521,7.1,"Irlanda"
"AI00328",18,15,89020.0,"GBP","intermedio","autonomo","hibrido",4,13,"2024-09-06","2024-10-27",1497,9.2,"Brasil"
"AI00329",18,1,134011.0,"JPY","avanzado","parcial","remoto",9,11,"2024-08-10","2024-09-15",2405,8.8,"Israel"
"AI00330",16,11,97657.0,"SGD","intermedio","temporal","remoto",2,5,"2024-08-28","2024-09-15",2240,8.9,"Singapur"
"AI00331",8,15,153990.0,"USD","ejecutivo","parcial","hibrido",14,6,"2024-06-29","2024-08-12",1020,5.7,"Luxemburgo"
"AI00332",5,1,124696.0,"EUR","avanzado","completo","remoto",6,2,"2024-05-17","2024-07-09",1117,5.5,"Argentina"
"AI00333",5,4,94884.0,"USD","intermedio","parcial","presencial",2,14,"2024-11-06","2024-12-19",961,9.2,"Irlanda"
"AI00334",14,8,101192.0,"CHF","principiante","completo","hibrido",0,1,"2024-12-28","2025-01-28",1793,5.8,"Suiza"
"AI00335",10,4,106624.0,"USD","avanzado","completo","remoto",6,8,"2025-02-02","2025-02-25",2175,5.2,"Irlanda"
"AI00336",1,1,187401.0,"GBP","ejecutivo","completo","remoto",12,11,"2024-10-24","2024-11-11",1400,9.5,"Alemania"
"AI00337",16,7,165694.0,"USD","ejecutivo","autonomo","remoto",15,14,"2024-01-04","2024-03-15",2434,8.8,"Estados Unidos"
"AI00338",7,15,122206.0,"USD","avanzado","autonomo","hibrido",6,9,"2024-01-31","2024-03-06",2282,9.2,"Estados Unidos"
"AI00339",3,10,91226.0,"SGD","intermedio","parcial","presencial",2,1,"2024-12-06","2025-01-16",519,7.7,"India"
"AI00340",10,15,110449.0,"CHF","intermedio","autonomo","remoto",3,11,"2025-02-01","2025-02-19",1970,5.9,"Suiza"
"AI00341",14,13,275705.0,"EUR","ejecutivo","completo","remoto",16,3,"2024-04-25","2024-05-29",2299,5.4,"Países Bajos"
"AI00342",13,9,161670.0,"USD","ejecutivo","parcial","presencial",11,4,"2024-08-13","2024-09-18",1061,5.9,"Brasil"
"AI00343",4,14,95328.0,"GBP","intermedio","parcial","hibrido",3,4,"2025-03-25","2025-04-26",734,8.5,"Reino Unido"
"AI00344",6,16,68548.0,"EUR","principiante","parcial","presencial",1,1,"2025-02-24","2025-03-26",1762,7.8,"Alemania"
"AI00345",6,13,378502.0,"USD","ejecutivo","completo","presencial",12,6,"2024-09-29","2024-12-01",2234,8.4,"Dinamarca"
"AI00346",19,9,76682.0,"USD","avanzado","temporal","presencial",7,5,"2024-09-25","2024-11-12",643,10.0,"Corea del Sur"
"AI00347",8,4,108478.0,"USD","intermedio","temporal","presencial",2,1,"2024-04-24","2024-05-10",1436,9.4,"Suecia"
"AI00348",17,13,114526.0,"JPY","intermedio","autonomo","presencial",3,12,"2024-02-16","2024-03-05",1095,5.8,"Belgica"
"AI00349",15,15,75609.0,"USD","principiante","parcial","presencial",0,7,"2024-09-19","2024-11-30",2109,9.9,"Noruega"
"AI00350",16,14,214389.0,"USD","avanzado","autonomo","remoto",6,14,"2025-04-29","2025-06-13",2348,8.8,"Dinamarca"
"AI00351",19,3,104396.0,"USD","avanzado","temporal","remoto",7,8,"2024-08-13","2024-10-15",1398,5.3,"Finlandia"
"AI00352",9,14,53469.0,"EUR","principiante","parcial","hibrido",0,7,"2024-01-10","2024-02-20",1249,6.0,"Reino Unido"
"AI00353",2,14,327929.0,"USD","ejecutivo","autonomo","presencial",14,1,"2024-02-19","2024-04-14",1000,6.5,"Dinamarca"
"AI00354",1,15,87984.0,"JPY","intermedio","parcial","remoto",2,6,"2024-01-08","2024-02-19",560,7.4,"Japon"
"AI00355",14,13,127823.0,"JPY","avanzado","temporal","presencial",8,2,"2025-04-17","2025-05-24",1762,7.3,"Japon"
"AI00356",11,15,93295.0,"AUD","intermedio","autonomo","presencial",4,10,"2024-02-10","2024-04-04",582,5.1,"Australia"
"AI00357",19,4,25560.0,"USD","intermedio","parcial","hibrido",2,1,"2024-02-29","2024-04-02",1775,7.5,"India"
"AI00358",8,3,110777.0,"GBP","intermedio","autonomo","presencial",3,1,"2024-07-10","2024-08-31",1446,8.5,"Reino Unido"
"AI00359",15,15,253223.0,"EUR","ejecutivo","autonomo","presencial",17,14,"2024-07-24","2024-08-27",1970,5.0,"Alemania"
"AI00360",13,16,234867.0,"EUR","ejecutivo","parcial","presencial",10,2,"2024-11-18","2024-12-27",826,5.1,"Israel"
"AI00361",6,5,49385.0,"USD","principiante","completo","hibrido",0,13,"2025-03-28","2025-04-13",1111,6.6,"Finlandia"
"AI00362",1,1,59557.0,"USD","avanzado","temporal","remoto",8,8,"2024-03-26","2024-06-06",977,6.3,"Dinamarca"
"AI00363",10,11,95864.0,"EUR","avanzado","parcial","presencial",6,11,"2024-01-22","2024-03-27",1764,7.6,"Francia"
"AI00364",10,16,217693.0,"USD","ejecutivo","parcial","presencial",18,1,"2024-04-15","2024-05-19",1099,9.7,"Israel"
"AI00365",13,6,108994.0,"EUR","intermedio","autonomo","remoto",2,11,"2024-07-24","2024-08-31",1864,9.9,"Francia"
"AI00366",12,5,75633.0,"USD","intermedio","completo","remoto",4,5,"2024-06-07","2024-06-27",1965,8.1,"Ghana"
"AI00367",20,11,62810.0,"EUR","principiante","autonomo","remoto",0,2,"2025-02-13","2025-04-05",1004,9.7,"Alemania"
"AI00368",3,6,151628.0,"EUR","ejecutivo","completo","remoto",15,12,"2024-08-02","2024-09-30",539,8.3,"Francia"
"AI00369",20,3,125355.0,"SGD","avanzado","autonomo","remoto",9,1,"2025-02-27","2025-05-07",2194,9.7,"Singapur"
"AI00370",9,9,136102.0,"USD","avanzado","parcial","remoto",7,8,"2024-03-08","2024-04-08",1973,5.1,"Dinamarca"
"AI00371",8,5,56934.0,"EUR","principiante","parcial","presencial",0,2,"2024-02-07","2024-03-26",1672,6.9,"Francia"
"AI00372",13,6,67190.0,"EUR","intermedio","autonomo","hibrido",4,5,"2024-02-18","2024-04-06",1470,8.3,"Italia"
"AI00373",12,1,125164.0,"EUR","avanzado","autonomo","hibrido",9,1,"2024-06-26","2024-08-24",2025,5.1,"Austria"
"AI00374",19,10,85407.0,"SGD","principiante","parcial","hibrido",1,13,"2024-07-08","2024-09-17",646,8.2,"Singapur"
"AI00375",13,12,112057.0,"JPY","avanzado","autonomo","presencial",7,15,"2025-03-13","2025-04-03",789,8.5,"Japon"
"AI00376",13,3,95078.0,"USD","intermedio","temporal","presencial",3,2,"2025-02-26","2025-04-21",1839,5.7,"Dinamarca"
"AI00377",10,8,198651.0,"USD","ejecutivo","temporal","remoto",18,14,"2024-05-08","2024-05-27",2463,5.7,"Noruega"
"AI00378",12,2,220998.0,"JPY","ejecutivo","temporal","hibrido",12,10,"2024-05-04","2024-06-16",731,7.3,"India"
"AI00379",19,11,74126.0,"USD","ejecutivo","completo","remoto",12,7,"2024-09-22","2024-10-29",1926,7.5,"India"
"AI00380",7,4,75172.0,"EUR","intermedio","temporal","remoto",4,13,"2024-09-09","2024-11-15",2261,8.5,"Austria"
"AI00381",8,2,60975.0,"EUR","principiante","completo","remoto",1,1,"2024-11-21","2025-01-29",620,9.6,"Austria"
"AI00382",9,16,89175.0,"EUR","intermedio","completo","presencial",2,15,"2024-01-11","2024-02-21",2215,8.9,"Singapur"
"AI00383",4,11,149285.0,"EUR","avanzado","autonomo","hibrido",5,10,"2025-01-06","2025-03-02",1359,5.4,"Países Bajos"
"AI00384",10,13,192204.0,"EUR","ejecutivo","completo","presencial",13,13,"2025-02-01","2025-03-10",1161,6.7,"Alemania"
"AI00385",19,13,94197.0,"CHF","intermedio","parcial","remoto",4,3,"2024-09-28","2024-10-28",1172,5.3,"Noruega"
"AI00386",18,10,90408.0,"EUR","principiante","autonomo","remoto",1,4,"2024-01-25","2024-03-10",892,7.1,"Republica Checa"
"AI00387",13,8,72940.0,"USD","intermedio","completo","presencial",3,4,"2024-03-24","2024-05-07",1913,8.1,"Republica Checa"
"AI00388",7,12,140696.0,"JPY","avanzado","parcial","presencial",9,12,"2024-04-03","2024-04-25",1774,5.6,"Japon"
"AI00389",5,4,210902.0,"CHF","ejecutivo","completo","presencial",12,12,"2024-09-25","2024-11-28",982,9.8,"Suiza"
"AI00390",4,6,78559.0,"SGD","principiante","autonomo","remoto",0,2,"2024-12-03","2025-01-13",586,5.0,"Singapur"
