"id_trabajo","titulo","salario_usd","moneda","nivel_experiencia","tipo_contrato","localizacion","tamano_empresa","modalidad","habilidades","titulacion","anos_experiencia","industria","fecha_publicacion","fecha_limite_aplicacion","longitud_descripcion","escala_beneficios","empresa","residencia_empleado"
"AI00115","Cientifico de Datos",141439.0,"USD","avanzado","autonomo","Estados Unidos","grande","hibrido","GCP, Git, Kubernetes, SQL","grado",9,"minorista","2024-06-24","2024-07-13",1021,6.3,"Digital Transformation LLC","Estados Unidos"
"AI00116","Consultor de IA",125836.0,"USD","intermedio","completo","Noruega","pequeña","remoto","GCP, Kubernetes, Spark, Statistics","doctorado",2,"transporte","2024-12-27","2025-02-22",1650,10.0,"Predictive Systems","Noruega"
"AI00117","Investigador/a en Machine Learning",58213.0,"USD","principiante","completo","Israel","grande","hibrido","Azure, Kubernetes, Linux","grado",0,"telecomunicaciones","2025-04-13","2025-06-08",1087,5.5,"Cloud AI Solutions","Tailandia"
"AI00118","Ingeniero/a de Operaciones de Aprendizaje Automatico",82191.0,"EUR","intermedio","temporal","Alemania","pequeña","presencial","GCP, Hadoop, Spark","master",2,"medios","2024-08-05","2024-10-16",1906,9.5,"Quantum Computing Inc","Alemania"
"AI00119","Investigador/a en Machine Learning",207975.0,"AUD","ejecutivo","temporal","Australia","pequeña","presencial","Azure, Computer Vision, SQL","grado",13,"telecomunicaciones","2025-02-21","2025-04-07",1475,9.9,"Future Systems","Colombia"
"AI00120","Ingeniero de Vision por Computadora",115664.0,"USD","avanzado","parcial","Irlanda","grande","presencial","Data Visualization, R, TensorFlow","tecnico superior",7,"automocion","2024-03-27","2024-05-15",1449,7.8,"Smart Analytics","Irlanda"
"AI00121","Ingeniero de Software de IA",109337.0,"USD","avanzado","parcial","Irlanda","pequeña","hibrido","Data Visualization, Git, Mathematics, Python, PyTorch","doctorado",9,"politica","2025-04-26","2025-05-13",901,8.1,"Predictive Systems","Irlanda"
"AI00122","Analista de Datos",115386.0,"USD","avanzado","parcial","Finlandia","grande","remoto","Hadoop, MLOps, SQL, Statistics","tecnico superior",7,"energia","2024-09-02","2024-11-03",2387,6.7,"Smart Analytics","Finlandia"
"AI00123","Ingeniero/a de Sistemas Autonomos",64431.0,"GBP","principiante","completo","Reino Unido","mediana","hibrido","Deep Learning, Git, Python, Statistics, TensorFlow","doctorado",1,"automocion","2025-01-25","2025-02-25",825,9.0,"DeepTech Ventures","Reino Unido"
"AI00124","Ingeniero de Datos",108088.0,"USD","avanzado","autonomo","Estados Unidos","grande","remoto","Azure, Docker, Python, Tableau","grado",9,"consultoria","2024-10-07","2024-12-15",1769,8.0,"Smart Analytics","Estados Unidos"
"AI00125","Ingeniero/a de Operaciones de Aprendizaje Automatico",228314.0,"GBP","ejecutivo","completo","Reino Unido","grande","hibrido","Hadoop, Java, SQL, Statistics, TensorFlow","master",16,"telecomunicaciones","2024-10-18","2024-12-04",1005,6.5,"Cognitive Computing","Reino Unido"
"AI00126","Cientifico de Datos",153260.0,"AUD","avanzado","temporal","Australia","grande","presencial","Java, MLOps, NLP","grado",9,"educacion","2025-04-02","2025-05-04",1768,9.7,"DataVision Ltd","Australia"
"AI00127","Cientifico de Datos",63667.0,"USD","intermedio","temporal","Israel","grande","remoto","Data Visualization, NLP, R, SQL","grado",4,"energia","2025-03-20","2025-05-12",1336,7.9,"Algorithmic Solutions","Noruega"
"AI00128","Cientifico Investigador",31185.0,"USD","intermedio","autonomo","China","grande","remoto","AWS, GCP, NLP, SQL, Statistics","grado",3,"salud","2025-03-11","2025-04-07",1510,9.2,"Neural Networks Co","Colombia"
"AI00129","Ingeniero de Aprendizaje Automatico",132167.0,"EUR","avanzado","parcial","Alemania","pequeña","hibrido","Computer Vision, Docker, Linux, MLOps","grado",9,"educacion","2024-08-04","2024-10-12",1110,6.2,"Quantum Computing Inc","Alemania"
"AI00130","Investigador de IA",223349.0,"JPY","ejecutivo","autonomo","Japon","grande","remoto","Mathematics, PyTorch, TensorFlow","grado",11,"videojuegos","2024-07-31","2024-09-27",1489,5.9,"Smart Analytics","Japon"
"AI00131","Arquitecto de IA",26957.0,"USD","principiante","temporal","India","grande","remoto","Azure, Computer Vision, Statistics","tecnico superior",1,"transporte","2025-03-23","2025-04-17",2335,9.5,"DataVision Ltd","India"
"AI00132","Ingeniero de Software de IA",93564.0,"USD","intermedio","temporal","Suecia","pequeña","presencial","Computer Vision, Data Visualization, Docker, PyTorch, Scala","doctorado",2,"transporte","2025-03-25","2025-04-13",515,9.7,"Advanced Robotics","Suecia"
"AI00133","Ingeniero de Vision por Computadora",113846.0,"EUR","avanzado","parcial","Francia","grande","remoto","Docker, Git, Hadoop, R, SQL","tecnico superior",6,"energia","2024-09-02","2024-10-30",2447,7.8,"DataVision Ltd","Francia"
"AI00134","Especialista en IA",147580.0,"EUR","ejecutivo","autonomo","Francia","grande","presencial","Deep Learning, Docker, Hadoop, Kubernetes, Linux","doctorado",17,"telecomunicaciones","2024-11-13","2025-01-10",2416,5.9,"Cloud AI Solutions","Francia"
"AI00135","Ingeniero de Datos",50514.0,"CAD","principiante","parcial","Canada","grande","remoto","NLP, PyTorch, SQL, Tableau","grado",1,"automocion","2024-08-04","2024-08-28",2384,9.0,"Cognitive Computing","Filipinas"
"AI00136","Gerente de Producto de IA",94158.0,"EUR","intermedio","autonomo","Alemania","pequeña","remoto","PyTorch, R, Scala","tecnico superior",2,"educacion","2024-09-01","2024-10-10",867,5.5,"Future Systems","Vietnam"
"AI00137","Cientifico/a de Datos Principal",161009.0,"EUR","ejecutivo","autonomo","Paises Bajos","grande","hibrido","AWS, GCP, Kubernetes","grado",19,"transporte","2024-02-17","2024-03-17",1247,7.1,"Cognitive Computing","Países Bajos"
"AI00138","Analista de Datos",91911.0,"USD","ejecutivo","completo","India","grande","remoto","Azure, Docker, PyTorch, SQL","tecnico superior",15,"tecnologia","2024-06-15","2024-08-15",2149,5.9,"Cloud AI Solutions","India"
"AI00139","Especialista en IA",248071.0,"EUR","ejecutivo","autonomo","Alemania","pequeña","hibrido","GCP, Kubernetes, R","doctorado",15,"consultoria","2025-04-13","2025-04-29",616,7.6,"Future Systems","Republica Checa"
"AI00140","Ingeniero/a de Sistemas Autonomos",150204.0,"EUR","avanzado","parcial","Alemania","grande","hibrido","Data Visualization, Docker, Kubernetes, Linux","doctorado",9,"transporte","2025-03-18","2025-04-12",1478,6.3,"Neural Networks Co","Alemania"
"AI00141","Gerente de Producto de IA",181517.0,"EUR","avanzado","temporal","Paises Bajos","mediana","hibrido","Kubernetes, MLOps, NLP, SQL","tecnico superior",9,"politica","2024-08-13","2024-09-05",981,8.9,"TechCorp Inc","Países Bajos"
"AI00142","Analista de Datos",64573.0,"EUR","principiante","parcial","Francia","grande","remoto","GCP, Kubernetes, Mathematics, Python","tecnico superior",1,"politica","2024-07-19","2024-09-30",1495,9.2,"AI Innovations","Francia"
"AI00143","Ingeniero/a de Operaciones de Aprendizaje Automatico",89332.0,"USD","intermedio","temporal","Estados Unidos","pequeña","remoto","Deep Learning, Docker, Python, PyTorch, TensorFlow","master",4,"finanzas","2024-08-20","2024-10-23",2011,6.0,"Predictive Systems","Estados Unidos"
"AI00144","Ingeniero de Aprendizaje Automatico",118239.0,"USD","avanzado","autonomo","Suecia","pequeña","hibrido","AWS, Azure, Hadoop, PyTorch, Statistics","grado",9,"energia","2024-08-03","2024-09-22",576,8.1,"Future Systems","Indonesia"
"AI00145","Especialista en IA",103715.0,"JPY","intermedio","completo","Japon","grande","hibrido","Azure, Python, Statistics","doctorado",4,"automocion","2024-12-11","2025-01-20",2224,9.3,"Neural Networks Co","Japon"
"AI00146","Consultor de IA",151680.0,"AUD","ejecutivo","autonomo","Australia","grande","remoto","AWS, Computer Vision, Kubernetes","doctorado",14,"manufactura","2024-06-20","2024-07-31",2439,6.9,"Cognitive Computing","Australia"
"AI00147","Analista de Datos",142589.0,"EUR","avanzado","completo","Paises Bajos","pequeña","presencial","Data Visualization, Docker, GCP, Kubernetes, Tableau","tecnico superior",8,"politica","2024-10-25","2024-11-11",2431,6.0,"Predictive Systems","Países Bajos"
"AI00148","Cientifico Investigador",63062.0,"USD","principiante","parcial","Suecia","grande","hibrido","Kubernetes, Mathematics, PyTorch, R","grado",1,"inmobiliaria","2024-09-05","2024-10-18",1558,6.7,"Smart Analytics","Suecia"
"AI00149","Ingeniero de Datos",80691.0,"JPY","principiante","temporal","Japon","grande","remoto","Computer Vision, Deep Learning, PyTorch, Spark, Statistics","grado",1,"minorista","2024-12-21","2025-01-04",624,8.1,"DataVision Ltd","Japon"
"AI00150","Analista de Datos",171580.0,"JPY","avanzado","parcial","Japon","pequeña","remoto","MLOps, Spark, SQL","tecnico superior",7,"manufactura","2024-10-14","2024-12-09",1931,6.7,"Predictive Systems","Kenia"
"AI00151","Ingeniero/a de Sistemas Autonomos",58331.0,"USD","avanzado","parcial","China","grande","presencial","Hadoop, Java, Mathematics, NLP, Python","doctorado",5,"transporte","2024-11-23","2025-01-24",2002,6.1,"Cognitive Computing","Chile"
"AI00152","Director/a de Inteligencia Artificial",85620.0,"CAD","intermedio","completo","Canada","pequeña","remoto","GCP, MLOps, NLP, TensorFlow","doctorado",4,"salud","2025-01-22","2025-02-23",848,5.8,"Quantum Computing Inc","Canada"
"AI00153","Consultor de IA",220871.0,"EUR","ejecutivo","completo","Austria","mediana","presencial","Linux, Scala, Spark, Tableau","doctorado",14,"automocion","2024-06-28","2024-07-31",821,5.2,"DeepTech Ventures","Austria"
"AI00154","Ingeniero/a de Operaciones de Aprendizaje Automatico",93007.0,"EUR","intermedio","temporal","Francia","grande","hibrido","Docker, GCP, Hadoop, MLOps, SQL","master",4,"energia","2024-06-05","2024-07-23",1595,6.4,"Cognitive Computing","Francia"
"AI00155","Especialista en IA",191783.0,"SGD","ejecutivo","completo","Singapur","pequeña","remoto","GCP, Java, PyTorch","doctorado",14,"salud","2024-10-04","2024-10-27",2352,5.6,"Advanced Robotics","Singapur"
"AI00156","Director/a de Inteligencia Artificial",83683.0,"USD","intermedio","autonomo","Israel","grande","hibrido","Computer Vision, Deep Learning, Git, Mathematics, MLOps","doctorado",3,"educacion","2024-05-15","2024-06-07",818,5.3,"Smart Analytics","Republica Checa"
"AI00157","Cientifico Investigador",107869.0,"USD","avanzado","autonomo","Irlanda","pequeña","hibrido","GCP, Linux, SQL","grado",8,"finanzas","2024-02-17","2024-04-01",2148,7.3,"Predictive Systems","Irlanda"
"AI00158","Ingeniero/a de Sistemas Autonomos",73528.0,"USD","intermedio","parcial","Suecia","grande","presencial","Git, MLOps, NLP, R","doctorado",2,"finanzas","2024-03-01","2024-05-05",557,8.0,"Algorithmic Solutions","Polonia"
"AI00159","Ingeniero de Procesamiento de Lenguaje Natural",47642.0,"USD","intermedio","autonomo","China","mediana","remoto","NLP, Python, TensorFlow","grado",3,"telecomunicaciones","2024-11-22","2025-01-13",2171,8.0,"DeepTech Ventures","Suecia"
"AI00160","Ingeniero de Software de IA",179937.0,"EUR","avanzado","parcial","Paises Bajos","pequeña","hibrido","Kubernetes, NLP, Python, TensorFlow","doctorado",6,"inmobiliaria","2024-06-01","2024-07-29",774,8.1,"Machine Intelligence Group","Países Bajos"
"AI00161","Ingeniero de Datos",157066.0,"CHF","intermedio","parcial","Suiza","grande","presencial","Data Visualization, Docker, GCP, NLP","grado",2,"transporte","2024-05-01","2024-05-26",887,9.0,"Neural Networks Co","Suecia"
"AI00162","Cientifico de Datos",57299.0,"USD","principiante","temporal","Israel","grande","presencial","PyTorch, Spark, TensorFlow","grado",1,"minorista","2024-01-17","2024-02-19",794,7.8,"DataVision Ltd","Israel"
"AI00163","Ingeniero de Datos",176844.0,"CAD","ejecutivo","autonomo","Canada","grande","hibrido","Linux, Scala, Tableau","grado",10,"telecomunicaciones","2024-06-08","2024-07-19",577,5.4,"Digital Transformation LLC","Francia"
"AI00164","Investigador de IA",64892.0,"CAD","principiante","temporal","Canada","grande","hibrido","Azure, Computer Vision, Kubernetes, Scala","grado",1,"transporte","2024-11-05","2025-01-03",1645,5.7,"Algorithmic Solutions","Canada"
"AI00165","Especialista en IA",63024.0,"EUR","principiante","temporal","Austria","grande","presencial","Data Visualization, Git, Statistics","doctorado",1,"videojuegos","2024-04-04","2024-05-05",1745,9.2,"Algorithmic Solutions","Austria"
"AI00166","Cientifico/a de Datos Principal",136695.0,"CHF","intermedio","autonomo","Suiza","grande","hibrido","GCP, Java, Linux, Tableau","grado",2,"videojuegos","2024-12-10","2024-12-27",1424,5.9,"Algorithmic Solutions","Suiza"
"AI00167","Cientifico de Datos",69744.0,"USD","principiante","parcial","Corea del Sur","grande","hibrido","Docker, Python, Tableau","grado",1,"telecomunicaciones","2024-12-30","2025-01-22",1077,8.4,"Autonomous Tech","Corea del Sur"
"AI00168","Especialista en IA",135137.0,"EUR","ejecutivo","autonomo","Austria","mediana","presencial","Data Visualization, GCP, Kubernetes","doctorado",18,"finanzas","2024-04-06","2024-05-17",1590,5.4,"TechCorp Inc","Austria"
"AI00169","Ingeniero de Vision por Computadora",143037.0,"USD","ejecutivo","autonomo","Suecia","grande","presencial","Azure, Data Visualization, Java, Linux","tecnico superior",13,"manufactura","2024-05-24","2024-07-07",775,9.5,"Autonomous Tech","Suecia"
"AI00170","Ingeniero de Aprendizaje Automatico",113068.0,"GBP","avanzado","completo","Reino Unido","pequeña","remoto","Data Visualization, Docker, Java, Kubernetes, Scala","grado",9,"videojuegos","2024-06-10","2024-07-05",1805,6.6,"Machine Intelligence Group","Reino Unido"
"AI00171","Ingeniero de Software de IA",113917.0,"GBP","avanzado","parcial","Reino Unido","pequeña","presencial","GCP, Kubernetes, SQL","doctorado",9,"politica","2024-10-07","2024-10-26",1720,7.3,"Future Systems","Rusia"
"AI00172","Director/a de Inteligencia Artificial",80311.0,"USD","ejecutivo","parcial","India","grande","hibrido","Computer Vision, Docker, GCP, Git, Kubernetes","doctorado",13,"finanzas","2025-01-17","2025-03-11",1052,5.0,"Smart Analytics","India"
"AI00173","Ingeniero/a de Sistemas Autonomos",160261.0,"EUR","avanzado","temporal","Alemania","grande","hibrido","AWS, GCP, Linux, Python, Scala","doctorado",6,"educacion","2024-02-26","2024-04-16",748,9.9,"Smart Analytics","Alemania"
"AI00174","Cientifico Investigador",152241.0,"CHF","avanzado","autonomo","Suiza","grande","hibrido","Computer Vision, Git, Kubernetes, PyTorch, SQL","grado",8,"videojuegos","2024-04-05","2024-06-05",1807,5.9,"AI Innovations","Suiza"
"AI00175","Cientifico Investigador",74172.0,"USD","intermedio","temporal","Israel","grande","remoto","GCP, Kubernetes, Spark, Statistics","grado",2,"politica","2024-01-24","2024-03-22",1780,7.5,"Algorithmic Solutions","Israel"
"AI00176","Ingeniero de Vision por Computadora",105632.0,"USD","intermedio","autonomo","Finlandia","pequeña","remoto","AWS, MLOps, R","tecnico superior",3,"politica","2025-01-03","2025-01-30",2376,9.4,"Machine Intelligence Group","Noruega"
"AI00177","Cientifico/a de Datos Principal",89515.0,"SGD","intermedio","temporal","Singapur","grande","remoto","Computer Vision, NLP, PyTorch","grado",4,"videojuegos","2025-01-17","2025-03-29",2328,7.4,"DataVision Ltd","Sudafrica"
"AI00178","Ingeniero de Software de IA",102319.0,"USD","intermedio","autonomo","Dinamarca","grande","hibrido","Data Visualization, Deep Learning, Mathematics, NLP","doctorado",4,"energia","2024-07-14","2024-08-01",1939,6.2,"Cognitive Computing","Colombia"
"AI00179","Ingeniero de Software de IA",110536.0,"USD","intermedio","temporal","Dinamarca","mediana","hibrido","Linux, Mathematics, Spark, SQL, TensorFlow","doctorado",2,"inmobiliaria","2024-05-01","2024-06-22",1559,5.4,"DeepTech Ventures","Francia"
"AI00180","Ingeniero de Procesamiento de Lenguaje Natural",176372.0,"USD","avanzado","autonomo","Dinamarca","grande","presencial","AWS, Computer Vision, SQL","grado",5,"tecnologia","2024-05-02","2024-07-05",729,8.0,"AI Innovations","Dinamarca"
"AI00181","Ingeniero de Software de IA",58111.0,"EUR","principiante","completo","Austria","grande","remoto","Docker, Java, Linux","doctorado",0,"finanzas","2024-01-20","2024-02-17",889,5.6,"Digital Transformation LLC","Austria"
"AI00182","Gerente de Producto de IA",39802.0,"USD","avanzado","parcial","India","grande","remoto","Git, Hadoop, Linux","tecnico superior",8,"consultoria","2024-02-05","2024-03-06",2046,8.3,"Digital Transformation LLC","España"
"AI00183","Director/a de Inteligencia Artificial",147385.0,"EUR","avanzado","autonomo","Francia","grande","hibrido","AWS, Java, Scala, Statistics","doctorado",9,"consultoria","2024-03-08","2024-03-25",1576,8.6,"Cloud AI Solutions","Dinamarca"
"AI00184","Cientifico Investigador",118122.0,"USD","principiante","completo","Dinamarca","grande","presencial","Docker, Git, Hadoop, MLOps, Scala","grado",0,"automocion","2024-07-20","2024-09-06",2018,9.3,"Cloud AI Solutions","Dinamarca"
"AI00185","Arquitecto de IA",75225.0,"AUD","principiante","completo","Australia","pequeña","remoto","Deep Learning, Linux, MLOps","tecnico superior",0,"inmobiliaria","2024-10-10","2024-11-26",2399,7.5,"Machine Intelligence Group","Rusia"
"AI00186","Investigador de IA",48325.0,"CAD","principiante","autonomo","Canada","grande","remoto","Hadoop, Spark, TensorFlow","grado",0,"manufactura","2025-03-26","2025-06-07",1523,6.2,"Algorithmic Solutions","Canada"
"AI00187","Cientifico de Datos",64973.0,"USD","principiante","temporal","Suecia","grande","presencial","Git, MLOps, NLP, Spark","grado",0,"energia","2024-03-08","2024-04-24",1016,6.4,"AI Innovations","Suecia"
"AI00188","Ingeniero de Vision por Computadora",78182.0,"AUD","intermedio","parcial","Australia","grande","hibrido","Computer Vision, Docker, Hadoop, Linux","tecnico superior",4,"minorista","2024-03-22","2024-05-22",1582,7.9,"Cloud AI Solutions","Australia"
"AI00189","Analista de Datos",357875.0,"USD","ejecutivo","parcial","Noruega","pequeña","hibrido","AWS, Git, Java, Linux, Tableau","tecnico superior",10,"minorista","2024-01-19","2024-02-27",1044,8.0,"Advanced Robotics","Noruega"
